"mountain_no","mountain_name","summit_candidate_id","candidate_rank","candidate_review_classification","grounding_assisted_candidate_score","grounding_match_status","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","source_gpx_basename","track_name","stage21_link_status","review_reason_codes","notes"
"269","櫨ヶ森","summit-candidate:90c3723735d95c0d","3","active_review_alternative","0.36","grounding_contradicted_or_unrelated","3845.3","grounding_contradicted_or_unrelated","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_far_from_candidate","mountain=櫨ヶ森(#269); candidate=summit-candidate:90c3723735d95c0d; grounding_match=grounding_contradicted_or_unrelated; score=0.36"
"269","櫨ヶ森","summit-candidate:62351b8782d6f597","4","active_review_alternative","0.36","grounding_contradicted_or_unrelated","4507.2","grounding_contradicted_or_unrelated","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_far_from_candidate","mountain=櫨ヶ森(#269); candidate=summit-candidate:62351b8782d6f597; grounding_match=grounding_contradicted_or_unrelated; score=0.36"
"269","櫨ヶ森","summit-candidate:3853fbbba7330ec4","5","active_review_alternative","0.304","grounding_contradicted_or_unrelated","5160.6","grounding_contradicted_or_unrelated","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_far_from_candidate","mountain=櫨ヶ森(#269); candidate=summit-candidate:3853fbbba7330ec4; grounding_match=grounding_contradicted_or_unrelated; score=0.304"
"270","毛山","summit-candidate:40068653b28bad40","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:40068653b28bad40; grounding_match=grounding_unavailable; score=0.63"
"270","毛山","summit-candidate:f7e5fd7b11eb7bd4","2","active_review_alternative","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:f7e5fd7b11eb7bd4; grounding_match=grounding_unavailable; score=0.63"
"270","毛山","summit-candidate:ba56c1ac8ac55c5f","3","active_review_alternative","0.57","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:ba56c1ac8ac55c5f; grounding_match=grounding_unavailable; score=0.57"
"270","毛山","summit-candidate:27c1036d4aa2230e","4","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:27c1036d4aa2230e; grounding_match=grounding_unavailable; score=0.45"
"270","毛山","summit-candidate:62351b8782d6f597","5","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:62351b8782d6f597; grounding_match=grounding_unavailable; score=0.45"
"270","毛山","summit-candidate:7ceb76663c2bb81b","6","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:7ceb76663c2bb81b; grounding_match=grounding_unavailable; score=0.45"
"270","毛山","summit-candidate:90c3723735d95c0d","7","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:90c3723735d95c0d; grounding_match=grounding_unavailable; score=0.45"
"270","毛山","summit-candidate:91ebf1d99654d5b2","8","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:91ebf1d99654d5b2; grounding_match=grounding_unavailable; score=0.45"
"270","毛山","summit-candidate:babbcdf7bbd23463","9","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-08_09_33.gpx","鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:babbcdf7bbd23463; grounding_match=grounding_unavailable; score=0.45"
"270","毛山","summit-candidate:3853fbbba7330ec4","10","active_review_alternative","0.38","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-24_07_06.gpx","高月山・東高月山・郭公岳・櫨ヶ森・毛山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:3853fbbba7330ec4; grounding_match=grounding_unavailable; score=0.38"
"270","毛山","summit-candidate:f5c22dac4bd015ae","11","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-17_05_38.gpx","大黒山・譲ヶ葉森","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:f5c22dac4bd015ae; grounding_match=grounding_unavailable; score=0.28"
"270","毛山","summit-candidate:cdd4a9ba931c816e","12","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2025-04-06_08_48.gpx","加塚山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:cdd4a9ba931c816e; grounding_match=grounding_unavailable; score=0.22"
"270","毛山","summit-candidate:367897a1c7a2d287","13","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2023-05-27_09_55.gpx","前善神山・善神山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:367897a1c7a2d287; grounding_match=grounding_unavailable; score=0.21"
"270","毛山","summit-candidate:8078eb6cc96c519a","14","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-10-14_04_48.gpx","三ッ足山・カガマシ山・橡尾山・笹ヶ峰","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:8078eb6cc96c519a; grounding_match=grounding_unavailable; score=0.21"
"270","毛山","summit-candidate:282882317c3aab0b","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-17_05_38.gpx","大黒山・譲ヶ葉森","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:282882317c3aab0b; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:314bd84876bc3fc3","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-15_10_21.gpx","高研山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:314bd84876bc3fc3; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:45f2c6fc88212acd","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-10-28_06_21.gpx","割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:45f2c6fc88212acd; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:4b33f9c73e644793","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-05-15_06_10.gpx","割石東山・青滝山・堂ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:4b33f9c73e644793; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:6198ad7009d86ec2","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-22_14_13.gpx","雨包山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:6198ad7009d86ec2; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:740ae36ed8c63d60","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-01_06_45.gpx","剣ノ山・三傍示山・塩塚峰","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:740ae36ed8c63d60; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:7a53852cc6c3e971","21","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-01_06_45.gpx","剣ノ山・三傍示山・塩塚峰","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:7a53852cc6c3e971; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:8326f30918c16cbe","22","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-04-27_06_23.gpx","野地峰・黒岩山・大野山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:8326f30918c16cbe; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:b319c20dc9ecb5f1","23","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-12-06_08_06.gpx","霧立山・地蔵山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:b319c20dc9ecb5f1; grounding_match=grounding_unavailable; score=0.15"
"270","毛山","summit-candidate:c8a7a1f1d1dad353","24","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-06-23_13_59.gpx","篠山","not_in_stage21","grounding_response_without_coordinate","mountain=毛山(#270); candidate=summit-candidate:c8a7a1f1d1dad353; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:ac8e3853fbbf0c6f","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-03_06_23.gpx","白石山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:ac8e3853fbbf0c6f; grounding_match=grounding_unavailable; score=0.63"
"271","白石山","summit-candidate:24dc6cf37ce4e715","2","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-02-11_08_26.gpx","塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:24dc6cf37ce4e715; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:6342f0069cd164e8","3","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-04-09_06_48.gpx","新谷神南山・五十崎神南山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:6342f0069cd164e8; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:9306f5a7fe249a15","4","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-03_07_19.gpx","壺神山・滝山・足山・皿が森","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:9306f5a7fe249a15; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:9fe27d7d4a51aa70","5","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-04_06_40.gpx","登議城山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:9fe27d7d4a51aa70; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:bb84b00f3a929195","6","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-14_08_22.gpx","大畑山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:bb84b00f3a929195; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:d4dc6f2bbe1f994f","7","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-02-11_08_26.gpx","塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:d4dc6f2bbe1f994f; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:da65a16f23740e83","8","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-22_12_22.gpx","三滝山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:da65a16f23740e83; grounding_match=grounding_unavailable; score=0.21"
"271","白石山","summit-candidate:0bd3d051cdb972fd","9","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-08_06_59.gpx","本尊山・秋葉山・立烏帽子山・明神山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:0bd3d051cdb972fd; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:17c3649ad9b147ce","10","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-07_07_05.gpx","御在所山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:17c3649ad9b147ce; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:1fd59e0e67624706","11","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-11_10_38.gpx","陣が森岳","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:1fd59e0e67624706; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:23316af255d30882","12","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-08_06_59.gpx","本尊山・秋葉山・立烏帽子山・明神山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:23316af255d30882; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:4a22801b12460992","13","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-25_07_43.gpx","船ヶ迫岳・鎌倉山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:4a22801b12460992; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:4db5b3ffd85092bf","14","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-03_07_19.gpx","壺神山・滝山・足山・皿が森","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:4db5b3ffd85092bf; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:59c561a08189d6b9","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-29_08_35.gpx","皿ヶ森・経座ヶ森・ヨソ山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:59c561a08189d6b9; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:6b19d2116121b615","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-07_11_17.gpx","鞍掛山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:6b19d2116121b615; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:8e8035372e25eb9d","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-04-16_07_39.gpx","東三方ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:8e8035372e25eb9d; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:a94564816fd4afff","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-25_12_12.gpx","十門山(十門城址)・ヨソ山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:a94564816fd4afff; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:a9b00b48e0c94eab","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-31_13_52.gpx","高森山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:a9b00b48e0c94eab; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:b02ff952b74ca472","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-30_08_20.gpx","岳山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:b02ff952b74ca472; grounding_match=grounding_unavailable; score=0.15"
"271","白石山","summit-candidate:ce7fc6697696cde7","21","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-25_07_43.gpx","船ヶ迫岳・鎌倉山","not_in_stage21","grounding_response_without_coordinate","mountain=白石山(#271); candidate=summit-candidate:ce7fc6697696cde7; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:a53cc9868b7f2f70","1","review_required_no_grounding","0.56","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-03_08_44.gpx","観音岳","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:a53cc9868b7f2f70; grounding_match=grounding_unavailable; score=0.56"
"272","観音岳","summit-candidate:cf1cb583d492455c","2","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-19_06_46.gpx","瀬戸黒森・三森・羽子山・観音森","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:cf1cb583d492455c; grounding_match=grounding_unavailable; score=0.28"
"272","観音岳","summit-candidate:b997b8fd6709731d","3","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-19_06_46.gpx","瀬戸黒森・三森・羽子山・観音森","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:b997b8fd6709731d; grounding_match=grounding_unavailable; score=0.22"
"272","観音岳","summit-candidate:090f7fa4be89ec5e","4","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-26_07_09.gpx","天が森・浄心山・銅が鳴","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:090f7fa4be89ec5e; grounding_match=grounding_unavailable; score=0.21"
"272","観音岳","summit-candidate:1d3eb619bd125bfd","5","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2023-06-11_11_57.gpx","五葉が森","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:1d3eb619bd125bfd; grounding_match=grounding_unavailable; score=0.21"
"272","観音岳","summit-candidate:37c3a34c16599379","6","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-26_07_09.gpx","天が森・浄心山・銅が鳴","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:37c3a34c16599379; grounding_match=grounding_unavailable; score=0.21"
"272","観音岳","summit-candidate:fa9a4432fbf76027","7","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-18_06_03.gpx","大判山","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:fa9a4432fbf76027; grounding_match=grounding_unavailable; score=0.21"
"272","観音岳","summit-candidate:57e8c6cb102c9500","8","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-05-15_06_10.gpx","割石東山・青滝山・堂ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:57e8c6cb102c9500; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:5f31b84e049f61fa","9","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-22_07_32.gpx","高森山・町木山・寒台山・鎧掛山","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:5f31b84e049f61fa; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:6adfa15b8dbd8966","10","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-07_07_21.gpx","牛の峰・尻高峰","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:6adfa15b8dbd8966; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:9669b668bebfc145","11","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-04-18_10_53.gpx","黒滝山・木久ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:9669b668bebfc145; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:c2491268ea5645b7","12","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-02-11_08_26.gpx","塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:c2491268ea5645b7; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:c9156b7eea77a1b0","13","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-07-28_15_53.gpx","岩屋山","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:c9156b7eea77a1b0; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:eb031d650d8e9a7a","14","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-08_08_05.gpx","峰畑山","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:eb031d650d8e9a7a; grounding_match=grounding_unavailable; score=0.15"
"272","観音岳","summit-candidate:ff0e7de3b62f5ed8","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-10-04_12_47.gpx","泉ガ森","not_in_stage21","grounding_response_without_coordinate","mountain=観音岳(#272); candidate=summit-candidate:ff0e7de3b62f5ed8; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:97e45d6eab227d56","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-03_10_00.gpx","音無山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:97e45d6eab227d56; grounding_match=grounding_unavailable; score=0.63"
"273","音無山","summit-candidate:56cffb103cbe3aac","2","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-17_05_38.gpx","大黒山・譲ヶ葉森","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:56cffb103cbe3aac; grounding_match=grounding_unavailable; score=0.22"
"273","音無山","summit-candidate:3f84cc393481fcf2","3","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-04-06_08_48.gpx","加塚山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:3f84cc393481fcf2; grounding_match=grounding_unavailable; score=0.21"
"273","音無山","summit-candidate:498b9618ca98fa34","4","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-04-28_10_37.gpx","日浦嶺・打越山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:498b9618ca98fa34; grounding_match=grounding_unavailable; score=0.21"
"273","音無山","summit-candidate:4ffd2320af7e6acc","5","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2023-04-09_09_08.gpx","菊ヶ森・餓鬼ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:4ffd2320af7e6acc; grounding_match=grounding_unavailable; score=0.21"
"273","音無山","summit-candidate:fecfbf815fc6d5a7","6","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-10-14_04_48.gpx","三ッ足山・カガマシ山・橡尾山・笹ヶ峰","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:fecfbf815fc6d5a7; grounding_match=grounding_unavailable; score=0.21"
"273","音無山","summit-candidate:0dea5d073885dc9d","7","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-10-05_06_40.gpx","銅山峰・西山・三の森・二の森・一の森","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:0dea5d073885dc9d; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:615a70cf4401199b","8","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-11-14_13_02.gpx","出石山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:615a70cf4401199b; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:784df3690acb5365","9","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-08_07_27.gpx","呉石山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:784df3690acb5365; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:7a8dca9b423536f5","10","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-22_07_32.gpx","高森山・町木山・寒台山・鎧掛山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:7a8dca9b423536f5; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:9488d92d9ea95406","11","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-06-11_11_57.gpx","五葉が森","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:9488d92d9ea95406; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:94e39d837730a5c7","12","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-04-04_06_19.gpx","コクゾ峰","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:94e39d837730a5c7; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:b1d864fd1fcc9dcb","13","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-03_07_36.gpx","福見山・河原樋山・真松嶺・柿王寺森","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:b1d864fd1fcc9dcb; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:d1269170b687c5bc","14","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-09_10_20.gpx","稔山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:d1269170b687c5bc; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:f55ffb534aa2ae4c","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-22_07_32.gpx","高森山・町木山・寒台山・鎧掛山","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:f55ffb534aa2ae4c; grounding_match=grounding_unavailable; score=0.15"
"273","音無山","summit-candidate:f7593239fa7bdcc9","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-11-19_06_46.gpx","瀬戸黒森・三森・羽子山・観音森","not_in_stage21","grounding_response_without_coordinate","mountain=音無山(#273); candidate=summit-candidate:f7593239fa7bdcc9; grounding_match=grounding_unavailable; score=0.15"
