mountain_no,mountain_name,summit_candidate_id,candidate_rank_for_mountain,candidate_rank_for_summit_candidate,combined_candidate_score,confidence,match_status,candidate_generation_strategy,source_gpx_basename,track_name,candidate_lat,candidate_lon,candidate_ele_m,grounding_distance_m,csv_coordinate_distance_m,elevation_diff_m,municipality_compatibility,name_evidence_tier,needs_human_review,review_reason_codes,notes
15,白滝山,summit-candidate:c94d8d76133fda1a,4,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
15,白滝山,summit-candidate:ea5f711625df386b,5,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
16,障子山,summit-candidate:0eff3d1ea2b48d73,1,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
16,障子山,summit-candidate:2c817617699a0a45,2,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
16,障子山,summit-candidate:a0ef25e9a532b62e,3,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
16,障子山,summit-candidate:c94d8d76133fda1a,4,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
16,障子山,summit-candidate:ea5f711625df386b,5,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
17,伽藍山,summit-candidate:40d5b4863907057a,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-09_10_01.gpx,佐田岬と伽藍山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
17,伽藍山,summit-candidate:da46e12c02d47edf,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-09_10_01.gpx,佐田岬と伽藍山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
18,塩ヶ森,summit-candidate:0c210f0edfbda06f,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
18,塩ヶ森,summit-candidate:24dc6cf37ce4e715,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
18,塩ヶ森,summit-candidate:a637fbc518f58ac5,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
18,塩ヶ森,summit-candidate:c2491268ea5645b7,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
18,塩ヶ森,summit-candidate:d4dc6f2bbe1f994f,5,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
19,番駄ヶ森,summit-candidate:0c210f0edfbda06f,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
19,番駄ヶ森,summit-candidate:24dc6cf37ce4e715,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
19,番駄ヶ森,summit-candidate:a637fbc518f58ac5,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
19,番駄ヶ森,summit-candidate:c2491268ea5645b7,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
19,番駄ヶ森,summit-candidate:d4dc6f2bbe1f994f,5,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
20,ケタ山,summit-candidate:0c210f0edfbda06f,1,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
20,ケタ山,summit-candidate:24dc6cf37ce4e715,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
20,ケタ山,summit-candidate:a637fbc518f58ac5,3,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
20,ケタ山,summit-candidate:c2491268ea5645b7,4,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
20,ケタ山,summit-candidate:d4dc6f2bbe1f994f,5,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
21,大磨山,summit-candidate:0c210f0edfbda06f,1,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
21,大磨山,summit-candidate:24dc6cf37ce4e715,2,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
21,大磨山,summit-candidate:a637fbc518f58ac5,3,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
21,大磨山,summit-candidate:c2491268ea5645b7,4,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
21,大磨山,summit-candidate:d4dc6f2bbe1f994f,5,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
22,鍵山（象ヶ森）,summit-candidate:0c210f0edfbda06f,1,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
22,鍵山（象ヶ森）,summit-candidate:24dc6cf37ce4e715,2,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
22,鍵山（象ヶ森）,summit-candidate:a637fbc518f58ac5,3,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
22,鍵山（象ヶ森）,summit-candidate:c2491268ea5645b7,4,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
22,鍵山（象ヶ森）,summit-candidate:d4dc6f2bbe1f994f,5,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
23,天神山,summit-candidate:452c10a1db199870,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
23,天神山,summit-candidate:543b4550a3ef3e87,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
23,天神山,summit-candidate:5aff666aa93b3a17,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
23,天神山,summit-candidate:5e94c87cc5fcc87b,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
23,天神山,summit-candidate:c2c9094225d1da63,5,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
23,天神山,summit-candidate:e4808690532bb46c,6,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
24,御幸寺山,summit-candidate:543b4550a3ef3e87,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
24,御幸寺山,summit-candidate:e4808690532bb46c,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
25,愛宕山,summit-candidate:22b4a5a5c856bf4d,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-16_11_57.gpx,愛宕山・常光寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
25,愛宕山,summit-candidate:d9391b001d4bc442,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-16_11_57.gpx,愛宕山・常光寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
25,愛宕山,summit-candidate:c6ea08c2953b4cb8,3,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-03-04_09_46.gpx,愛宕山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
26,常光寺山,summit-candidate:22b4a5a5c856bf4d,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-16_11_57.gpx,愛宕山・常光寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
26,常光寺山,summit-candidate:d9391b001d4bc442,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-16_11_57.gpx,愛宕山・常光寺山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
29,高山,summit-candidate:8ff6361109e5ed5c,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2025-03-20_08_27.gpx,高山・大里山・泰ノ山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
29,高山,summit-candidate:98457196a66e294d,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2025-03-20_08_27.gpx,高山・大里山・泰ノ山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
29,高山,summit-candidate:c9aa57cdeb1b49fa,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2025-03-20_08_27.gpx,高山・大里山・泰ノ山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
29,高山,summit-candidate:fe8f624bdaa57afd,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2025-03-20_08_27.gpx,高山・大里山・泰ノ山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
29,高山,summit-candidate:101c1b0635c0bec0,5,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-12-25_10_09.gpx,高山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
31,西山,summit-candidate:23c112538ef91e0d,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-23_08_42.gpx,西山・経ヶ森・岩子山・護摩ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
