mountain_no,mountain_name,summit_candidate_id,grounding_assisted_candidate_score,grounding_match_status,grounding_distance_m,grounding_elevation_diff_m,candidate_lat,candidate_lon,candidate_ele_m,mountain_elevation_m,candidate_rank_for_mountain,track_name,grounding_reason_codes
465,権現山,summit-candidate:ffa6a88e4e680fd5,0.304,grounding_contradicted_or_unrelated,102968,,33.8869696,133.4012543,1626.996666666667,364,22,権現山・黒岳・エビラ山・二ッ岳,grounding_far_from_candidate
466,大森山,summit-candidate:b3cf76c035511afe,0.504,grounding_contradicted_or_unrelated,18509.3,,33.5171137,132.7257366,737.4383606793477,729,1,大森山,grounding_far_from_candidate
466,大森山,summit-candidate:565ba3761956d9b3,0.304,grounding_contradicted_or_unrelated,103701.7,,33.8789795,133.544002,1426.5633333333335,729,2,大森山・佐々連尾山・三つ足山,grounding_far_from_candidate
466,大森山,summit-candidate:830c63408bf56cc5,0.304,grounding_contradicted_or_unrelated,33826.9,,33.4134474,132.1753954,289.2,729,3,大森山,grounding_far_from_candidate
466,大森山,summit-candidate:a80dd0489247a839,0.304,grounding_contradicted_or_unrelated,106449.4,,33.8677482,133.5827925,1445.6433333333334,729,4,大森山・佐々連尾山・三つ足山,grounding_far_from_candidate
467,高森山,summit-candidate:f55ffb534aa2ae4c,0.504,grounding_contradicted_or_unrelated,24499.9,,33.5133814,132.7770265,825.9826876717713,819,1,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
467,高森山,summit-candidate:5f31b84e049f61fa,0.456,grounding_contradicted_or_unrelated,22792.4,,33.525575,132.750723,798.325694253476,819,2,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
467,高森山,summit-candidate:7a8dca9b423536f5,0.4,grounding_contradicted_or_unrelated,23935.8,,33.5324276,132.7604222,836.1037770875326,819,3,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
467,高森山,summit-candidate:19ab381ef6c337af,0.36,grounding_contradicted_or_unrelated,25500.1,,33.5275826,132.7817668,993.1336935716172,819,4,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
467,高森山,summit-candidate:428f403ddcc5a31a,0.36,grounding_contradicted_or_unrelated,25585.2,,33.5404689,132.7754857,904.780552530514,819,5,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
467,高森山,summit-candidate:682d61b87016166b,0.304,grounding_contradicted_or_unrelated,18170.1,,33.5504243,132.669431,307.18333333333334,819,6,高森山,grounding_far_from_candidate
467,高森山,summit-candidate:a9b00b48e0c94eab,0.304,grounding_contradicted_or_unrelated,12140.1,,33.3270345,132.5414704,631.8566666666667,819,7,高森山,grounding_far_from_candidate
467,高森山,summit-candidate:d03c84134ca0989d,0.304,grounding_contradicted_or_unrelated,53184.6,,33.8192567,132.8731185,306.31,819,8,高森山・岩伽羅山・衣掛山・吉山(吉山城址),grounding_far_from_candidate
467,高森山,summit-candidate:e7ae682a07af2e10,0.304,grounding_contradicted_or_unrelated,55697.8,,33.8423734,132.8811963,719.2533333333334,819,9,高森山・岩伽羅山・衣掛山・吉山(吉山城址),grounding_far_from_candidate
468,町木山,summit-candidate:19ab381ef6c337af,0.57,grounding_unavailable,,,33.5275826,132.7817668,993.1336935716172,982,1,高森山・町木山・寒台山・鎧掛山,grounding_response_without_coordinate
468,町木山,summit-candidate:428f403ddcc5a31a,0.45,grounding_unavailable,,,33.5404689,132.7754857,904.780552530514,982,2,高森山・町木山・寒台山・鎧掛山,grounding_response_without_coordinate
468,町木山,summit-candidate:5f31b84e049f61fa,0.45,grounding_unavailable,,,33.525575,132.750723,798.325694253476,982,3,高森山・町木山・寒台山・鎧掛山,grounding_response_without_coordinate
468,町木山,summit-candidate:f55ffb534aa2ae4c,0.45,grounding_unavailable,,,33.5133814,132.7770265,825.9826876717713,982,4,高森山・町木山・寒台山・鎧掛山,grounding_response_without_coordinate
468,町木山,summit-candidate:7a8dca9b423536f5,0.38,grounding_unavailable,,,33.5324276,132.7604222,836.1037770875326,982,5,高森山・町木山・寒台山・鎧掛山,grounding_response_without_coordinate
468,町木山,summit-candidate:c58c0ba7145621b9,0.28,grounding_unavailable,,,33.6056753,132.5543754,984.3464928489406,982,6,壺神山・滝山・足山・皿が森,grounding_response_without_coordinate
468,町木山,summit-candidate:05007aaf499a4ecc,0.22,grounding_unavailable,,,33.5409797,132.8012664,967.0418485014342,982,7,笹峠山,grounding_response_without_coordinate
468,町木山,summit-candidate:290abf917754fd0b,0.21,grounding_unavailable,,,33.0633959,132.6373234,972.6666666666666,982,8,瀬戸黒森・三森・羽子山・観音森,grounding_response_without_coordinate
468,町木山,summit-candidate:6ba0d3c6b0fb6b96,0.21,grounding_unavailable,,,33.9456945,132.8499533,981.3100000000001,982,9,大月山・高縄山,grounding_response_without_coordinate
468,町木山,summit-candidate:96e5be71880efe52,0.21,grounding_unavailable,,,33.9454763,132.8500201,978.8978042618015,982,10,高縄山,grounding_response_without_coordinate
468,町木山,summit-candidate:d5a6fcb592162088,0.21,grounding_unavailable,,,33.8136584,133.0127568,981.2133333333335,982,11,面木山・黒森,grounding_response_without_coordinate
468,町木山,summit-candidate:3853fbbba7330ec4,0.15,grounding_unavailable,,,33.2137233,132.6584283,1010,982,12,高月山・東高月山・郭公岳・櫨ヶ森・毛山,grounding_response_without_coordinate
468,町木山,summit-candidate:6a1baa0667de8a9d,0.15,grounding_unavailable,,,33.1518363,132.6299101,959.7999999999998,982,13,加塚山,grounding_response_without_coordinate
468,町木山,summit-candidate:80368eea9aabeb96,0.15,grounding_unavailable,,,33.9503258,132.8887705,964.82,982,14,北三方ヶ森,grounding_response_without_coordinate
468,町木山,summit-candidate:bcf5d9d5a90e5cda,0.15,grounding_unavailable,,,33.9283914,132.9469495,1010.1166666666667,982,15,楢原山・古権現山・中三方ヶ森,grounding_response_without_coordinate
468,町木山,summit-candidate:c2fc382b492cfde4,0.15,grounding_unavailable,,,33.7499423,132.9750274,961.2033333333334,982,16,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,grounding_response_without_coordinate
468,町木山,summit-candidate:dedadc05e5f6d5d5,0.15,grounding_unavailable,,,33.6707038,132.8271198,1008.4066666666666,982,17,北ヶ森・高土の峰,grounding_response_without_coordinate
468,町木山,summit-candidate:f59e1ba73617c383,0.15,grounding_unavailable,,,33.1347793,132.6282847,1005.7346655272108,982,18,加塚山,grounding_response_without_coordinate
469,寒台山,summit-candidate:428f403ddcc5a31a,0.448,grounding_contradicted_or_unrelated,3896,,33.5404689,132.7754857,904.780552530514,895,1,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
469,寒台山,summit-candidate:7a8dca9b423536f5,0.36,grounding_contradicted_or_unrelated,2371.6,,33.5324276,132.7604222,836.1037770875326,895,2,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
469,寒台山,summit-candidate:19ab381ef6c337af,0.304,grounding_contradicted_or_unrelated,3444.1,,33.5275826,132.7817668,993.1336935716172,895,3,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
469,寒台山,summit-candidate:5f31b84e049f61fa,0.304,grounding_contradicted_or_unrelated,1358.9,,33.525575,132.750723,798.325694253476,895,4,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
469,寒台山,summit-candidate:f55ffb534aa2ae4c,0.304,grounding_contradicted_or_unrelated,2626.7,,33.5133814,132.7770265,825.9826876717713,895,5,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
470,鎧掛山,summit-candidate:5f31b84e049f61fa,0.456,grounding_contradicted_or_unrelated,24073.2,,33.525575,132.750723,798.325694253476,788,1,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
470,鎧掛山,summit-candidate:f55ffb534aa2ae4c,0.408,grounding_contradicted_or_unrelated,25950.4,,33.5133814,132.7770265,825.9826876717713,788,2,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
470,鎧掛山,summit-candidate:19ab381ef6c337af,0.36,grounding_contradicted_or_unrelated,26851.6,,33.5275826,132.7817668,993.1336935716172,788,3,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
470,鎧掛山,summit-candidate:428f403ddcc5a31a,0.36,grounding_contradicted_or_unrelated,26819.7,,33.5404689,132.7754857,904.780552530514,788,4,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
470,鎧掛山,summit-candidate:7a8dca9b423536f5,0.352,grounding_contradicted_or_unrelated,25188.9,,33.5324276,132.7604222,836.1037770875326,788,5,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
472,剣ノ山,summit-candidate:740ae36ed8c63d60,0.448,grounding_contradicted_or_unrelated,11955.5,,33.8934243,133.6780358,1110.4433333333334,1105,1,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
472,剣ノ山,summit-candidate:7a53852cc6c3e971,0.448,grounding_contradicted_or_unrelated,11435.2,,33.8986853,133.6776458,1103.0333333333333,1105,2,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
472,剣ノ山,summit-candidate:78274ad93e160452,0.408,grounding_contradicted_or_unrelated,13599,,33.8838209,133.660917,1152.4499999999998,1105,3,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
472,剣ノ山,summit-candidate:0d5802be6f4a6c6e,0.36,grounding_contradicted_or_unrelated,9176.4,,33.9162332,133.6903613,1012.1166666666668,1105,4,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
472,剣ノ山,summit-candidate:737ce2580de91527,0.36,grounding_contradicted_or_unrelated,8817.5,,33.9263671,133.6759094,1041.1266666666668,1105,5,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
473,三傍示山,summit-candidate:78274ad93e160452,0.504,grounding_contradicted_or_unrelated,12264.9,,33.8838209,133.660917,1152.4499999999998,1157,1,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
473,三傍示山,summit-candidate:0d5802be6f4a6c6e,0.36,grounding_contradicted_or_unrelated,7918.5,,33.9162332,133.6903613,1012.1166666666668,1157,2,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
473,三傍示山,summit-candidate:737ce2580de91527,0.36,grounding_contradicted_or_unrelated,7420,,33.9263671,133.6759094,1041.1266666666668,1157,3,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
473,三傍示山,summit-candidate:740ae36ed8c63d60,0.352,grounding_contradicted_or_unrelated,10684,,33.8934243,133.6780358,1110.4433333333334,1157,4,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
473,三傍示山,summit-candidate:7a53852cc6c3e971,0.304,grounding_contradicted_or_unrelated,10145.9,,33.8986853,133.6776458,1103.0333333333333,1157,5,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
474,塩塚峰,summit-candidate:737ce2580de91527,0.504,grounding_contradicted_or_unrelated,6637.3,,33.9263671,133.6759094,1041.1266666666668,1043,1,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
474,塩塚峰,summit-candidate:0d5802be6f4a6c6e,0.408,grounding_contradicted_or_unrelated,7682,,33.9162332,133.6903613,1012.1166666666668,1043,2,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
474,塩塚峰,summit-candidate:78274ad93e160452,0.36,grounding_contradicted_or_unrelated,11545,,33.8838209,133.660917,1152.4499999999998,1043,3,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
474,塩塚峰,summit-candidate:740ae36ed8c63d60,0.304,grounding_contradicted_or_unrelated,10250.9,,33.8934243,133.6780358,1110.4433333333334,1043,4,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
474,塩塚峰,summit-candidate:7a53852cc6c3e971,0.304,grounding_contradicted_or_unrelated,9671.5,,33.8986853,133.6776458,1103.0333333333333,1043,5,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
475,登議城山,summit-candidate:9fe27d7d4a51aa70,0.63,grounding_unavailable,,,33.590232,132.798511,649.16,655,1,登議城山,grounding_response_without_coordinate
475,登議城山,summit-candidate:4a22801b12460992,0.22,grounding_unavailable,,,33.6034415,132.6564373,676.61,655,2,船ヶ迫岳・鎌倉山,grounding_response_without_coordinate
475,登議城山,summit-candidate:24dc6cf37ce4e715,0.21,grounding_unavailable,,,33.7661685,132.9049612,646.4833333333332,655,3,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,grounding_response_without_coordinate
475,登議城山,summit-candidate:6342f0069cd164e8,0.21,grounding_unavailable,,,33.5194593,132.6057323,649.24,655,4,新谷神南山・五十崎神南山,grounding_response_without_coordinate
475,登議城山,summit-candidate:9306f5a7fe249a15,0.21,grounding_unavailable,,,33.6157929,132.5364783,646.4861527563789,655,5,壺神山・滝山・足山・皿が森,grounding_response_without_coordinate
475,登議城山,summit-candidate:ac8e3853fbbf0c6f,0.21,grounding_unavailable,,,33.0072084,132.5866268,651.8438770113412,655,6,白石山,grounding_response_without_coordinate
475,登議城山,summit-candidate:da65a16f23740e83,0.21,grounding_unavailable,,,33.4130019,132.7969092,646.7704243218062,655,7,三滝山,grounding_response_without_coordinate
475,登議城山,summit-candidate:0bd3d051cdb972fd,0.15,grounding_unavailable,,,33.6988091,132.6831717,632.3133333333334,655,8,本尊山・秋葉山・立烏帽子山・明神山,grounding_response_without_coordinate
475,登議城山,summit-candidate:17c3649ad9b147ce,0.15,grounding_unavailable,,,33.4376592,132.6335849,665.1833333333333,655,9,御在所山,grounding_response_without_coordinate
475,登議城山,summit-candidate:23316af255d30882,0.15,grounding_unavailable,,,33.692167,132.6731896,627.2966666666666,655,10,本尊山・秋葉山・立烏帽子山・明神山,grounding_response_without_coordinate
475,登議城山,summit-candidate:4db5b3ffd85092bf,0.15,grounding_unavailable,,,33.5995314,132.5168274,626.9591280717788,655,11,壺神山・滝山・足山・皿が森,grounding_response_without_coordinate
475,登議城山,summit-candidate:59c561a08189d6b9,0.15,grounding_unavailable,,,33.8233656,132.9413939,630.2399999999999,655,12,皿ヶ森・経座ヶ森・ヨソ山,grounding_response_without_coordinate
475,登議城山,summit-candidate:8e8035372e25eb9d,0.15,grounding_unavailable,,,33.887339,132.9480065,628.7666666666668,655,13,東三方ヶ森,grounding_response_without_coordinate
475,登議城山,summit-candidate:a94564816fd4afff,0.15,grounding_unavailable,,,33.8503146,132.9103674,676.7066666666667,655,14,十門山(十門城址)・ヨソ山,grounding_response_without_coordinate
475,登議城山,summit-candidate:a9b00b48e0c94eab,0.15,grounding_unavailable,,,33.3270345,132.5414704,631.8566666666667,655,15,高森山,grounding_response_without_coordinate
475,登議城山,summit-candidate:bb84b00f3a929195,0.15,grounding_unavailable,,,33.4309452,132.482212,642.6,655,16,大畑山,grounding_response_without_coordinate
475,登議城山,summit-candidate:bd8fda9e743f2008,0.15,grounding_unavailable,,,33.54274,132.4754911,681.2333333333333,655,17,牛の峰・尻高峰,grounding_response_without_coordinate
475,登議城山,summit-candidate:ce7fc6697696cde7,0.15,grounding_unavailable,,,33.6204803,132.6529617,669.23,655,18,船ヶ迫岳・鎌倉山,grounding_response_without_coordinate
475,登議城山,summit-candidate:d4dc6f2bbe1f994f,0.15,grounding_unavailable,,,33.7646004,132.900658,643.7166666666667,655,19,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,grounding_response_without_coordinate
476,愛宕山,summit-candidate:c6ea08c2953b4cb8,0.57,grounding_unavailable,,,33.5709203,132.8411558,369.3233333333333,357,1,愛宕山,grounding_response_without_coordinate
476,愛宕山,summit-candidate:22b4a5a5c856bf4d,0.38,grounding_unavailable,,,33.8487713,132.7957131,104.27999999999999,357,2,愛宕山・常光寺山,grounding_response_without_coordinate
476,愛宕山,summit-candidate:d9391b001d4bc442,0.38,grounding_unavailable,,,33.8494454,132.7983769,120.82333333333334,357,3,愛宕山・常光寺山,grounding_response_without_coordinate
476,愛宕山,summit-candidate:230b9847a05c8052,0.28,grounding_unavailable,,,33.525029,132.6716242,362.42333333333335,357,4,大登山,grounding_response_without_coordinate
476,愛宕山,summit-candidate:1946316119cd7251,0.21,grounding_unavailable,,,33.4909198,132.330294,362.5859909540507,357,5,大峰,grounding_response_without_coordinate
476,愛宕山,summit-candidate:6756239601754708,0.21,grounding_unavailable,,,33.4692555,132.4112445,358.1833333333334,357,6,権現山,grounding_response_without_coordinate
476,愛宕山,summit-candidate:76a5e492c9dcf980,0.21,grounding_unavailable,,,34.2566278,133.1474902,363.7359939346231,357,7,積善山,grounding_response_without_coordinate
