mountain_no,mountain_name,candidate_count,top_summit_candidate_id,top_score,top_confidence,top_track_name,top_source_gpx_basename,top_candidate_ele_m,mountain_elevation_m,top_elevation_diff_m,csv_coordinate_distance_m,location_summary,activity_link_summary,needs_human_review,review_reason_codes,notes
57,十門山(十門城址),12,summit-candidate:a94564816fd4afff,0.75,medium,十門山(十門城址)・ヨソ山,yamap_2022-03-25_12_12.gpx,676.71,683,6.29,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=十門山(十門城址)(#57); candidate=summit-candidate:a94564816fd4afff; track=""十門山(十門城址)・ヨソ山""; score=0.75; name_tier=strong; ele_diff=6.29m; loc=strong_overlap; act_conf=high"
58,ヨソ山,22,summit-candidate:555fd1e3be8780dd,0.68,medium,十門山(十門城址)・ヨソ山,yamap_2022-03-25_12_12.gpx,923.88,928,4.12,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=ヨソ山(#58); candidate=summit-candidate:555fd1e3be8780dd; track=""十門山(十門城址)・ヨソ山""; score=0.68; name_tier=strong; ele_diff=4.12m; loc=mismatch_warning; act_conf=high"
59,忽那山,13,summit-candidate:daa8d4127fc92552,0.75,medium,忽那山,yamap_2022-04-06_09_25.gpx,42.30,45,2.7,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=忽那山(#59); candidate=summit-candidate:daa8d4127fc92552; track=""忽那山""; score=0.75; name_tier=strong; ele_diff=2.7m; loc=strong_overlap; act_conf=high"
60,鬼ヶ城山,22,summit-candidate:7ceb76663c2bb81b,0.75,medium,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,yamap_2022-04-08_09_33.gpx,1155.43,1151,4.43,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=鬼ヶ城山(#60); candidate=summit-candidate:7ceb76663c2bb81b; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=4.43m; loc=strong_overlap; act_conf=high"
61,三本杭,29,summit-candidate:babbcdf7bbd23463,0.75,medium,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,yamap_2022-04-08_09_33.gpx,1222.49,1226,3.51,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=三本杭(#61); candidate=summit-candidate:babbcdf7bbd23463; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=3.51m; loc=strong_overlap; act_conf=high"
62,八面山,20,summit-candidate:27c1036d4aa2230e,0.75,medium,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,yamap_2022-04-08_09_33.gpx,1167.55,1166,1.55,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=八面山(#62); candidate=summit-candidate:27c1036d4aa2230e; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=1.55m; loc=strong_overlap; act_conf=high"
63,大久保山,22,summit-candidate:7ceb76663c2bb81b,0.75,medium,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,yamap_2022-04-08_09_33.gpx,1155.43,1155,0.43,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=大久保山(#63); candidate=summit-candidate:7ceb76663c2bb81b; track=""鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山""; score=0.75; name_tier=strong; ele_diff=0.43m; loc=strong_overlap; act_conf=high"
64,大月山,20,summit-candidate:9a68e7a3a97831ff,0.75,medium,大月山・高縄山,yamap_2022-04-09_14_44.gpx,950.61,953,2.39,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=大月山(#64); candidate=summit-candidate:9a68e7a3a97831ff; track=""大月山・高縄山""; score=0.75; name_tier=strong; ele_diff=2.39m; loc=strong_overlap; act_conf=high"
65,引地山,15,summit-candidate:7a1f0e8b5f9e5cc2,0.5,low,皿ヶ嶺・引地山,yamap_2022-04-15_11_52.gpx,1277.04,1027,250.04,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,"mountain=引地山(#65); candidate=summit-candidate:7a1f0e8b5f9e5cc2; track=""皿ヶ嶺・引地山""; score=0.5; name_tier=strong; ele_diff=250.04m; loc=mismatch_warning; act_conf=high"
66,東三方ヶ森,27,summit-candidate:d06b9d5365beffaa,0.75,medium,東三方ヶ森,yamap_2022-04-16_07_39.gpx,1229.50,1233,3.5,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=東三方ヶ森(#66); candidate=summit-candidate:d06b9d5365beffaa; track=""東三方ヶ森""; score=0.75; name_tier=strong; ele_diff=3.5m; loc=strong_overlap; act_conf=high"
67,甲が森,22,summit-candidate:50d68ea03af3c4ff,0.75,medium,甲が森,yamap_2022-04-22_11_13.gpx,456.72,451,5.72,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=甲が森(#67); candidate=summit-candidate:50d68ea03af3c4ff; track=""甲が森""; score=0.75; name_tier=strong; ele_diff=5.72m; loc=strong_overlap; act_conf=high"
68,三滝山,25,summit-candidate:da65a16f23740e83,0.75,medium,三滝山,yamap_2022-04-22_12_22.gpx,646.77,642,4.77,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=三滝山(#68); candidate=summit-candidate:da65a16f23740e83; track=""三滝山""; score=0.75; name_tier=strong; ele_diff=4.77m; loc=strong_overlap; act_conf=high"
69,雨包山,19,summit-candidate:6198ad7009d86ec2,0.75,medium,雨包山,yamap_2022-04-22_14_13.gpx,1117.49,1111,6.49,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=雨包山(#69); candidate=summit-candidate:6198ad7009d86ec2; track=""雨包山""; score=0.75; name_tier=strong; ele_diff=6.49m; loc=strong_overlap; act_conf=high"
70,源氏ヶ駄場（薊野峰）,20,summit-candidate:e85b9bd32eb5e6f1,0.69,medium,源氏ヶ駄場（薊野峰）,yamap_2022-04-22_16_48.gpx,1415.73,1403,12.73,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,"mountain=源氏ヶ駄場（薊野峰）(#70); candidate=summit-candidate:e85b9bd32eb5e6f1; track=""源氏ヶ駄場（薊野峰）""; score=0.69; name_tier=strong; ele_diff=12.73m; loc=strong_overlap; act_conf=high"
71,碁石ヶ森,21,summit-candidate:ee9d736a090185dd,0.75,medium,碁石ヶ森,yamap_2022-04-22_17_29.gpx,1188.12,1183,5.12,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,"mountain=碁石ヶ森(#71); candidate=summit-candidate:ee9d736a090185dd; track=""碁石ヶ森""; score=0.75; name_tier=strong; ele_diff=5.12m; loc=strong_overlap; act_conf=high"
72,伊之子山,16,summit-candidate:15c71a530dcecd2e,0.48,low,伊之子山・左谷ノ森,yamap_2022-04-25_11_35.gpx,943.72,872,71.72,,strong_overlap,low,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=伊之子山(#72); candidate=summit-candidate:15c71a530dcecd2e; track=""伊之子山・左谷ノ森""; score=0.48; name_tier=strong; ele_diff=71.72m; loc=strong_overlap; act_conf=low"
73,御在所山,22,summit-candidate:61f36127d879648f,0.75,medium,御在所山,yamap_2022-04-27_10_31.gpx,911.88,915,3.12,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=御在所山(#73); candidate=summit-candidate:61f36127d879648f; track=""御在所山""; score=0.75; name_tier=strong; ele_diff=3.12m; loc=strong_overlap; act_conf=high"
74,岩黒山,10,summit-candidate:591204fdc01b55b6,0.75,medium,岩黒山・筒上山・手箱山,yamap_2022-04-30_08_30.gpx,1749.57,1746,3.57,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=岩黒山(#74); candidate=summit-candidate:591204fdc01b55b6; track=""岩黒山・筒上山・手箱山""; score=0.75; name_tier=strong; ele_diff=3.57m; loc=strong_overlap; act_conf=high"
75,筒上山,10,summit-candidate:71b10e23075edf20,0.75,medium,岩黒山・筒上山・手箱山,yamap_2022-04-30_08_30.gpx,1863.23,1860,3.23,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=筒上山(#75); candidate=summit-candidate:71b10e23075edf20; track=""岩黒山・筒上山・手箱山""; score=0.75; name_tier=strong; ele_diff=3.23m; loc=strong_overlap; act_conf=high"
76,手箱山,4,summit-candidate:43f9d4fa36aabb79,0.68,medium,岩黒山・筒上山・手箱山,yamap_2022-04-30_08_30.gpx,1808.47,1806,2.47,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=手箱山(#76); candidate=summit-candidate:43f9d4fa36aabb79; track=""岩黒山・筒上山・手箱山""; score=0.68; name_tier=strong; ele_diff=2.47m; loc=mismatch_warning; act_conf=high"
77,大川嶺,7,summit-candidate:1ebd63d8e2790409,0.75,medium,大川嶺・笠取山・ウバホド山,yamap_2022-05-02_09_06.gpx,1532.15,1525,7.15,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=大川嶺(#77); candidate=summit-candidate:1ebd63d8e2790409; track=""大川嶺・笠取山・ウバホド山""; score=0.75; name_tier=strong; ele_diff=7.15m; loc=strong_overlap; act_conf=high"
78,笠取山,9,summit-candidate:33637f0e3b5b1405,0.75,medium,大川嶺・笠取山・ウバホド山,yamap_2022-05-02_09_06.gpx,1567.71,1562,5.71,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=笠取山(#78); candidate=summit-candidate:33637f0e3b5b1405; track=""大川嶺・笠取山・ウバホド山""; score=0.75; name_tier=strong; ele_diff=5.71m; loc=strong_overlap; act_conf=high"
79,ウバホド山,10,summit-candidate:1ebd63d8e2790409,0.57,medium,大川嶺・笠取山・ウバホド山,yamap_2022-05-02_09_06.gpx,1532.15,1482,50.15,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=ウバホド山(#79); candidate=summit-candidate:1ebd63d8e2790409; track=""大川嶺・笠取山・ウバホド山""; score=0.57; name_tier=strong; ele_diff=50.15m; loc=strong_overlap; act_conf=high"
80,うなめご,15,summit-candidate:ea6bebee79234da7,0.68,medium,陣ヶ森・前々司山・うなめご,yamap_2022-05-05_13_29.gpx,1276.53,1284,7.47,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=うなめご(#80); candidate=summit-candidate:ea6bebee79234da7; track=""陣ヶ森・前々司山・うなめご""; score=0.68; name_tier=strong; ele_diff=7.47m; loc=mismatch_warning; act_conf=high"
81,前々司山,21,summit-candidate:e7e4429a39f6359f,0.75,medium,陣ヶ森・前々司山・うなめご,yamap_2022-05-05_13_29.gpx,1250.17,1253,2.83,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=前々司山(#81); candidate=summit-candidate:e7e4429a39f6359f; track=""陣ヶ森・前々司山・うなめご""; score=0.75; name_tier=strong; ele_diff=2.83m; loc=strong_overlap; act_conf=high"
82,陣ヶ森,22,summit-candidate:e084389cc60ad329,0.68,medium,陣ヶ森・前々司山・うなめご,yamap_2022-05-05_13_29.gpx,1203.35,1207,3.65,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=陣ヶ森(#82); candidate=summit-candidate:e084389cc60ad329; track=""陣ヶ森・前々司山・うなめご""; score=0.68; name_tier=strong; ele_diff=3.65m; loc=mismatch_warning; act_conf=high"
83,寒川山,19,summit-candidate:2f7dbee4c5bde53e,0.57,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1251.98,817,434.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=寒川山(#83); candidate=summit-candidate:2f7dbee4c5bde53e; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.57; name_tier=strong; ele_diff=434.98m; loc=strong_overlap; act_conf=high"
84,豊受山,22,summit-candidate:2f7dbee4c5bde53e,0.75,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1251.98,1247,4.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=豊受山(#84); candidate=summit-candidate:2f7dbee4c5bde53e; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.75; name_tier=strong; ele_diff=4.98m; loc=strong_overlap; act_conf=high"
85,赤星山,21,summit-candidate:db51ae1b2be57eea,0.75,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1451.08,1453,1.92,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=赤星山(#85); candidate=summit-candidate:db51ae1b2be57eea; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.75; name_tier=strong; ele_diff=1.92m; loc=strong_overlap; act_conf=high"
86,七々木山,20,summit-candidate:2f7dbee4c5bde53e,0.57,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1251.98,1145,106.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=七々木山(#86); candidate=summit-candidate:2f7dbee4c5bde53e; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.57; name_tier=strong; ele_diff=106.98m; loc=strong_overlap; act_conf=high"
87,鋸山,16,summit-candidate:2f7dbee4c5bde53e,0.57,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1251.98,1017,234.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=鋸山(#87); candidate=summit-candidate:2f7dbee4c5bde53e; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.57; name_tier=strong; ele_diff=234.98m; loc=strong_overlap; act_conf=high"
88,翠波峰,17,summit-candidate:2f7dbee4c5bde53e,0.57,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1251.98,891,360.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=翠波峰(#88); candidate=summit-candidate:2f7dbee4c5bde53e; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.57; name_tier=strong; ele_diff=360.98m; loc=strong_overlap; act_conf=high"
89,平石山,19,summit-candidate:2f7dbee4c5bde53e,0.57,medium,寒川山・鋸山・七々木山・豊受山・赤星山,yamap_2022-05-07_07_14.gpx,1251.98,826,425.98,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=平石山(#89); candidate=summit-candidate:2f7dbee4c5bde53e; track=""寒川山・鋸山・七々木山・豊受山・赤星山""; score=0.57; name_tier=strong; ele_diff=425.98m; loc=strong_overlap; act_conf=high"
90,割石東山,21,summit-candidate:4b33f9c73e644793,0.75,medium,割石東山・青滝山・堂ヶ森,yamap_2022-05-15_06_10.gpx,1076.42,1074,2.42,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=割石東山(#90); candidate=summit-candidate:4b33f9c73e644793; track=""割石東山・青滝山・堂ヶ森""; score=0.75; name_tier=strong; ele_diff=2.42m; loc=strong_overlap; act_conf=high"
91,青滝山,14,summit-candidate:242762a3c600ff91,0.75,medium,割石東山・青滝山・堂ヶ森,yamap_2022-05-15_06_10.gpx,1301.99,1303,1.01,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=青滝山(#91); candidate=summit-candidate:242762a3c600ff91; track=""割石東山・青滝山・堂ヶ森""; score=0.75; name_tier=strong; ele_diff=1.01m; loc=strong_overlap; act_conf=high"
92,堂ヶ森,18,summit-candidate:bb644412fd9a132c,0.75,medium,割石東山・青滝山・堂ヶ森,yamap_2022-05-15_06_10.gpx,1682.53,1689,6.47,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=堂ヶ森(#92); candidate=summit-candidate:bb644412fd9a132c; track=""割石東山・青滝山・堂ヶ森""; score=0.75; name_tier=strong; ele_diff=6.47m; loc=strong_overlap; act_conf=high"
93,南尖峰,3,summit-candidate:3b98b67bbe0fe0f9,0.68,medium,石鎚山・天狗岳・南尖峰,yamap_2022-05-22_08_09.gpx,1979.17,1982,2.83,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=南尖峰(#93); candidate=summit-candidate:3b98b67bbe0fe0f9; track=""石鎚山・天狗岳・南尖峰""; score=0.68; name_tier=strong; ele_diff=2.83m; loc=mismatch_warning; act_conf=high"
94,自念子ノ頭,13,summit-candidate:6b5100f449c22108,0.68,medium,自念子ノ頭,yamap_2022-05-25_09_48.gpx,1698.74,1702,3.26,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=自念子ノ頭(#94); candidate=summit-candidate:6b5100f449c22108; track=""自念子ノ頭""; score=0.68; name_tier=strong; ele_diff=3.26m; loc=mismatch_warning; act_conf=high"
