mountain_no,mountain_name,candidate_count,top_summit_candidate_id,top_score,top_confidence,top_track_name,top_source_gpx_basename,candidate_center_municipality,mountain_source_municipality,candidate_municipality_stability,location_stability_bucket,municipality_relation,center_distance_to_boundary_m,all_cardinal_1km_same,distance_stable_interior,location_stability_review_priority,review_reason_codes,notes
445,"梁瀬山",35,summit-candidate:6b62cbb916ef874d,0.8500,medium,"梁瀬山・紅葉山","yamap_2025-12-14_08_56.gpx","大洲市","大洲市",stable_interior,location_strong_match,same_municipality,4408.32,true,true,high,"top_1_but_ambiguous;top_candidate_for_multiple_mountains","mountain=梁瀬山(#445); candidate=summit-candidate:6b62cbb916ef874d; track=""梁瀬山・紅葉山""; score=0.75; name_tier=strong; ele_diff=0.72m; loc=strong_overlap; act_conf=high"
446,"池ノ城山",18,summit-candidate:f028aab45221cee6,0.7900,medium,"池ノ城山","yamap_2025-12-20_07_28.gpx","内子町","内子町",stable_interior,location_strong_match,same_municipality,1114.561,true,true,medium,"top_1_but_ambiguous;top_candidate_for_multiple_mountains;priority_reduced_strong_match_mutual_top1","mountain=池ノ城山(#446); candidate=summit-candidate:f028aab45221cee6; track=""池ノ城山""; score=0.69; name_tier=strong; ele_diff=10.12m; loc=strong_overlap; act_conf=high"
447,"峠ヶ森",21,summit-candidate:e7b64a377534c79e,0.7900,medium,"峠ヶ森","yamap_2026-01-04_11_16.gpx","宇和島市","宇和島市",near_boundary,location_strong_match,same_municipality,363.397,false,false,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=峠ヶ森(#447); candidate=summit-candidate:e7b64a377534c79e; track=""峠ヶ森""; score=0.69; name_tier=strong; ele_diff=15.52m; loc=strong_overlap; act_conf=high"
448,"雨森山",26,summit-candidate:730e21bca5cdf60d,0.7900,medium,"雨森山","yamap_2026-01-04_08_20.gpx","宇和島市","宇和島市",stable_cardinal_1km_same,location_strong_match,same_municipality,905.743,true,false,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=雨森山(#448); candidate=summit-candidate:730e21bca5cdf60d; track=""雨森山""; score=0.69; name_tier=strong; ele_diff=10.26m; loc=strong_overlap; act_conf=high"
449,"御在所山",18,summit-candidate:17c3649ad9b147ce,0.7500,medium,"御在所山","yamap_2026-01-07_07_05.gpx","","大洲市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,0.907,false,false,high,"top_1_but_ambiguous;top_candidate_for_multiple_mountains","mountain=御在所山(#449); candidate=summit-candidate:17c3649ad9b147ce; track=""御在所山""; score=0.75; name_tier=strong; ele_diff=2.82m; loc=strong_overlap; act_conf=high"
450,"高雄山",37,summit-candidate:a271a6c73ad11b69,0.6800,medium,"高雄山","yamap_2026-01-07_09_14.gpx","","西予市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,5.365,false,false,high,"top_1_but_ambiguous","mountain=高雄山(#450); candidate=summit-candidate:a271a6c73ad11b69; track=""高雄山""; score=0.68; name_tier=strong; ele_diff=5.79m; loc=mismatch_warning; act_conf=high"
451,"陣が森岳",25,summit-candidate:1fd59e0e67624706,0.8500,medium,"陣が森岳","yamap_2026-01-11_10_38.gpx","伊予市","伊予市",near_boundary,location_strong_match,same_municipality,757.604,false,false,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=陣が森岳(#451); candidate=summit-candidate:1fd59e0e67624706; track=""陣が森岳""; score=0.75; name_tier=strong; ele_diff=0.05m; loc=strong_overlap; act_conf=high"
452,"黒岩岳",13,summit-candidate:61304308f9a58d0d,0.8500,medium,"黒岩岳","yamap_2026-01-11_07_50.gpx","伊予市","伊予市",stable_interior,location_strong_match,same_municipality,3497.941,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=黒岩岳(#452); candidate=summit-candidate:61304308f9a58d0d; track=""黒岩岳""; score=0.75; name_tier=strong; ele_diff=3.64m; loc=strong_overlap; act_conf=high"
453,"大判山",15,summit-candidate:fa9a4432fbf76027,0.8500,medium,"大判山","yamap_2026-01-18_06_03.gpx","西予市","西予市",stable_interior,location_strong_match,same_municipality,4952.865,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=大判山(#453); candidate=summit-candidate:fa9a4432fbf76027; track=""大判山""; score=0.75; name_tier=strong; ele_diff=6.71m; loc=strong_overlap; act_conf=high"
454,"竜王の峰",12,summit-candidate:51c8bc6a368c422c,0.8500,medium,"竜王の峰","yamap_2026-01-18_09_11.gpx","西予市","西予市",stable_interior,location_strong_match,same_municipality,2624.319,true,true,medium,"top_1_but_ambiguous;top_candidate_for_multiple_mountains;priority_reduced_strong_match_mutual_top1","mountain=竜王の峰(#454); candidate=summit-candidate:51c8bc6a368c422c; track=""竜王の峰""; score=0.75; name_tier=strong; ele_diff=8.51m; loc=strong_overlap; act_conf=high"
455,"船ヶ迫岳",22,summit-candidate:4a22801b12460992,0.7300,medium,"船ヶ迫岳・鎌倉山","yamap_2026-01-25_07_43.gpx","内子町","内子町",stable_interior,location_strong_match,same_municipality,1482.402,true,true,high,"top_1_but_ambiguous;top_candidate_for_multiple_mountains","mountain=船ヶ迫岳(#455); candidate=summit-candidate:4a22801b12460992; track=""船ヶ迫岳・鎌倉山""; score=0.63; name_tier=strong; ele_diff=45.61m; loc=strong_overlap; act_conf=high"
456,"鎌倉山",11,summit-candidate:4a22801b12460992,0.8500,medium,"船ヶ迫岳・鎌倉山","yamap_2026-01-25_07_43.gpx","内子町","内子町",stable_interior,location_strong_match,same_municipality,1482.402,true,true,medium,"top_1_but_ambiguous;top_candidate_for_multiple_mountains;priority_reduced_strong_match_mutual_top1","mountain=鎌倉山(#456); candidate=summit-candidate:4a22801b12460992; track=""船ヶ迫岳・鎌倉山""; score=0.75; name_tier=strong; ele_diff=4.39m; loc=strong_overlap; act_conf=high"
457,"槇ノ山",22,summit-candidate:f39b40bd0d9b0192,0.8500,medium,"槇ノ山","yamap_2026-01-31_07_40.gpx","宇和島市","宇和島市",stable_interior,location_strong_match,same_municipality,1564.754,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=槇ノ山(#457); candidate=summit-candidate:f39b40bd0d9b0192; track=""槇ノ山""; score=0.75; name_tier=strong; ele_diff=5.76m; loc=strong_overlap; act_conf=high"
458,"遠見山",26,summit-candidate:e55456349660bd14,0.8500,medium,"遠見山","yamap_2026-01-31_10_49.gpx","宇和島市","宇和島市",stable_interior,location_strong_match,same_municipality,1087.183,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=遠見山(#458); candidate=summit-candidate:e55456349660bd14; track=""遠見山""; score=0.75; name_tier=strong; ele_diff=3.42m; loc=strong_overlap; act_conf=high"
459,"高森山",33,summit-candidate:a9b00b48e0c94eab,0.7300,medium,"高森山","yamap_2026-01-31_13_52.gpx","宇和島市","西予市",near_boundary,boundary_plausible,adjacent_municipality,20.013,false,false,high,"top_1_but_ambiguous","mountain=高森山(#459); candidate=summit-candidate:a9b00b48e0c94eab; track=""高森山""; score=0.68; name_tier=strong; ele_diff=2.14m; loc=mismatch_warning; act_conf=high"
460,"牛の峰",18,summit-candidate:bd8fda9e743f2008,0.7900,medium,"牛の峰・尻高峰","yamap_2026-02-07_07_21.gpx","大洲市","大洲市",stable_interior,location_strong_match,same_municipality,1249.884,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=牛の峰(#460); candidate=summit-candidate:bd8fda9e743f2008; track=""牛の峰・尻高峰""; score=0.69; name_tier=strong; ele_diff=21.23m; loc=strong_overlap; act_conf=high"
461,"尻高峰",17,summit-candidate:6adfa15b8dbd8966,0.6700,medium,"牛の峰・尻高峰","yamap_2026-02-07_07_21.gpx","大洲市","大洲市",near_boundary,location_strong_match,same_municipality,460.484,false,false,high,"top_1_but_ambiguous","mountain=尻高峰(#461); candidate=summit-candidate:6adfa15b8dbd8966; track=""牛の峰・尻高峰""; score=0.57; name_tier=strong; ele_diff=190.98m; loc=strong_overlap; act_conf=high"
462,"鞍掛山",24,summit-candidate:6b19d2116121b615,0.7500,medium,"鞍掛山","yamap_2026-02-07_11_17.gpx","","八幡浜市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,0.558,false,false,high,"top_1_but_ambiguous","mountain=鞍掛山(#462); candidate=summit-candidate:6b19d2116121b615; track=""鞍掛山""; score=0.75; name_tier=strong; ele_diff=4.55m; loc=strong_overlap; act_conf=high"
463,"大畑山",22,summit-candidate:bb84b00f3a929195,0.6800,medium,"大畑山","yamap_2026-02-14_08_22.gpx","","八幡浜市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,7.898,false,false,high,"top_1_but_ambiguous","mountain=大畑山(#463); candidate=summit-candidate:bb84b00f3a929195; track=""大畑山""; score=0.68; name_tier=strong; ele_diff=2.4m; loc=mismatch_warning; act_conf=high"
464,"飯之山",24,summit-candidate:6756239601754708,0.7300,medium,"権現山","yamap_2026-02-14_13_33.gpx","八幡浜市","八幡浜市",near_boundary,location_strong_match,same_municipality,878.59,false,false,high,"top_1_but_ambiguous;top_candidate_for_multiple_mountains","mountain=飯之山(#464); candidate=summit-candidate:6756239601754708; track=""権現山""; score=0.63; name_tier=strong; ele_diff=38.18m; loc=strong_overlap; act_conf=high"
465,"権現山",61,summit-candidate:6756239601754708,0.8500,medium,"権現山","yamap_2026-02-14_13_33.gpx","八幡浜市","八幡浜市",near_boundary,location_strong_match,same_municipality,878.59,false,false,medium,"top_1_but_ambiguous;top_candidate_for_multiple_mountains;priority_reduced_strong_match_mutual_top1","mountain=権現山(#465); candidate=summit-candidate:6756239601754708; track=""権現山""; score=0.75; name_tier=strong; ele_diff=5.82m; loc=strong_overlap; act_conf=high"
466,"大森山",21,summit-candidate:b3cf76c035511afe,0.7500,medium,"大森山","yamap_2026-02-22_06_23.gpx","","大洲市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,10.196,false,false,high,"top_1_but_ambiguous","mountain=大森山(#466); candidate=summit-candidate:b3cf76c035511afe; track=""大森山""; score=0.75; name_tier=strong; ele_diff=8.44m; loc=strong_overlap; act_conf=high"
467,"高森山",27,summit-candidate:f55ffb534aa2ae4c,0.8500,medium,"高森山・町木山・寒台山・鎧掛山","yamap_2026-02-22_07_32.gpx","大洲市","大洲市",stable_interior,location_strong_match,same_municipality,1948.729,true,true,medium,"top_1_but_ambiguous;top_candidate_for_multiple_mountains;priority_reduced_strong_match_mutual_top1","mountain=高森山(#467); candidate=summit-candidate:f55ffb534aa2ae4c; track=""高森山・町木山・寒台山・鎧掛山""; score=0.75; name_tier=strong; ele_diff=6.98m; loc=strong_overlap; act_conf=high"
468,"町木山",19,summit-candidate:19ab381ef6c337af,0.7900,medium,"高森山・町木山・寒台山・鎧掛山","yamap_2026-02-22_07_32.gpx","大洲市","大洲市",near_boundary,location_strong_match,same_municipality,334.212,false,false,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=町木山(#468); candidate=summit-candidate:19ab381ef6c337af; track=""高森山・町木山・寒台山・鎧掛山""; score=0.69; name_tier=strong; ele_diff=11.13m; loc=strong_overlap; act_conf=high"
469,"寒台山",20,summit-candidate:428f403ddcc5a31a,0.6800,medium,"高森山・町木山・寒台山・鎧掛山","yamap_2026-02-22_07_32.gpx","","内子町",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,8.2,false,false,high,"top_1_but_ambiguous","mountain=寒台山(#469); candidate=summit-candidate:428f403ddcc5a31a; track=""高森山・町木山・寒台山・鎧掛山""; score=0.68; name_tier=strong; ele_diff=9.78m; loc=mismatch_warning; act_conf=high"
470,"鎧掛山",18,summit-candidate:5f31b84e049f61fa,0.7900,medium,"高森山・町木山・寒台山・鎧掛山","yamap_2026-02-22_07_32.gpx","大洲市","大洲市",near_boundary,location_strong_match,same_municipality,231.072,false,false,high,"top_1_but_ambiguous;top_candidate_for_multiple_mountains","mountain=鎧掛山(#470); candidate=summit-candidate:5f31b84e049f61fa; track=""高森山・町木山・寒台山・鎧掛山""; score=0.69; name_tier=strong; ele_diff=10.33m; loc=strong_overlap; act_conf=high"
471,"花見山",6,summit-candidate:5f001ac124f82ef6,0.4400,low,"西港山・大丸山・港山","yamap_2022-10-19_16_00.gpx","松山市","松山市",near_boundary,location_strong_match,same_municipality,107.054,false,false,high,"top_1_but_ambiguous;top_candidate_for_multiple_mountains","mountain=花見山(#471); candidate=summit-candidate:5f001ac124f82ef6; track=""西港山・大丸山・港山""; score=0.34; name_tier=none; ele_diff=18.08m; loc=strong_overlap; act_conf=high"
472,"剣ノ山",15,summit-candidate:740ae36ed8c63d60,0.6800,medium,"剣ノ山・三傍示山・塩塚峰","yamap_2026-03-01_06_45.gpx","","四国中央市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,0.473,false,false,medium,"top_3_with_evidence","mountain=剣ノ山(#472); candidate=summit-candidate:740ae36ed8c63d60; track=""剣ノ山・三傍示山・塩塚峰""; score=0.68; name_tier=strong; ele_diff=5.44m; loc=mismatch_warning; act_conf=high"
473,"三傍示山",20,summit-candidate:78274ad93e160452,0.8500,medium,"剣ノ山・三傍示山・塩塚峰","yamap_2026-03-01_06_45.gpx","四国中央市","四国中央市",near_boundary,location_strong_match,same_municipality,2.06,false,false,medium,"top_1_but_ambiguous;top_candidate_for_multiple_mountains;priority_reduced_strong_match_mutual_top1","mountain=三傍示山(#473); candidate=summit-candidate:78274ad93e160452; track=""剣ノ山・三傍示山・塩塚峰""; score=0.75; name_tier=strong; ele_diff=4.55m; loc=strong_overlap; act_conf=high"
474,"塩塚峰",17,summit-candidate:737ce2580de91527,0.7500,medium,"剣ノ山・三傍示山・塩塚峰","yamap_2026-03-01_06_45.gpx","","四国中央市",boundary_ambiguous,location_uncertain_keep,candidate_boundary_ambiguous,13.631,false,false,high,"top_1_but_ambiguous","mountain=塩塚峰(#474); candidate=summit-candidate:737ce2580de91527; track=""剣ノ山・三傍示山・塩塚峰""; score=0.75; name_tier=strong; ele_diff=1.87m; loc=strong_overlap; act_conf=high"
475,"登議城山",24,summit-candidate:9fe27d7d4a51aa70,0.8500,medium,"登議城山","yamap_2026-03-04_06_40.gpx","内子町","内子町",stable_interior,location_strong_match,same_municipality,3094.938,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=登議城山(#475); candidate=summit-candidate:9fe27d7d4a51aa70; track=""登議城山""; score=0.75; name_tier=strong; ele_diff=5.84m; loc=strong_overlap; act_conf=high"
476,"愛宕山",33,summit-candidate:c6ea08c2953b4cb8,0.7900,medium,"愛宕山","yamap_2026-03-04_09_46.gpx","内子町","内子町",stable_interior,location_strong_match,same_municipality,2500.738,true,true,medium,"top_1_but_ambiguous;priority_reduced_strong_match_mutual_top1","mountain=愛宕山(#476); candidate=summit-candidate:c6ea08c2953b4cb8; track=""愛宕山""; score=0.69; name_tier=strong; ele_diff=12.32m; loc=strong_overlap; act_conf=high"
